Number of sessions(../logparser/demo/paper3_Drain_2_result_tau06/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau06/train_normal): 55274
Epoch [1/150], Train_loss: 0.001481
Epoch [12/199], Train_loss: 0.000247
Epoch [13/199], Train_loss: 0.000232
Epoch [14/199], Train_loss: 0.000221
Epoch [15/199], Train_loss: 0.000213
Epoch [16/199], Train_loss: 0.000207
Epoch [17/199], Train_loss: 0.000202
Epoch [18/199], Train_loss: 0.000197
Epoch [19/199], Train_loss: 0.000194
Epoch [20/199], Train_loss: 0.000190
Epoch [21/199], Train_loss: 0.000186
Epoch [22/199], Train_loss: 0.000183
Epoch [23/199], Train_loss: 0.000181
Epoch [24/199], Train_loss: 0.000178
Epoch [25/199], Train_loss: 0.000176
Epoch [26/199], Train_loss: 0.000173
Epoch [27/199], Train_loss: 0.000171
Epoch [28/199], Train_loss: 0.000169
Epoch [29/199], Train_loss: 0.000167
Epoch [30/199], Train_loss: 0.000165
Epoch [31/199], Train_loss: 0.000163
Epoch [32/199], Train_loss: 0.000161
Epoch [33/199], Train_loss: 0.000159
Epoch [34/199], Train_loss: 0.000158
Epoch [35/199], Train_loss: 0.000156
Epoch [36/199], Train_loss: 0.000155
Epoch [37/199], Train_loss: 0.000153
Epoch [38/199], Train_loss: 0.000152
Epoch [39/199], Train_loss: 0.000152
Epoch [40/199], Train_loss: 0.000150
Epoch [41/199], Train_loss: 0.000149
Epoch [42/199], Train_loss: 0.000147
Epoch [43/199], Train_loss: 0.000147
Epoch [44/199], Train_loss: 0.000146
Epoch [45/199], Train_loss: 0.000146
Epoch [46/199], Train_loss: 0.000144
Epoch [47/199], Train_loss: 0.000143
Epoch [48/199], Train_loss: 0.000143
Epoch [49/199], Train_loss: 0.000142
Epoch [50/199], Train_loss: 0.000141
Epoch [51/199], Train_loss: 0.000141
Epoch [52/199], Train_loss: 0.000140
Epoch [53/199], Train_loss: 0.000140
Epoch [54/199], Train_loss: 0.000138
Epoch [55/199], Train_loss: 0.000138
Epoch [56/199], Train_loss: 0.000138
Epoch [57/199], Train_loss: 0.000137
Epoch [58/199], Train_loss: 0.000136
Epoch [59/199], Train_loss: 0.000136
Epoch [60/199], Train_loss: 0.000135
Epoch [61/199], Train_loss: 0.000134
Epoch [62/199], Train_loss: 0.000134
Epoch [63/199], Train_loss: 0.000134
Epoch [64/199], Train_loss: 0.000134
Epoch [65/199], Train_loss: 0.000133
Epoch [66/199], Train_loss: 0.000132
Epoch [67/199], Train_loss: 0.000131
Epoch [68/199], Train_loss: 0.000132
Epoch [69/199], Train_loss: 0.000131
Epoch [70/199], Train_loss: 0.000130
Epoch [71/199], Train_loss: 0.000129
Epoch [72/199], Train_loss: 0.000129
Epoch [73/199], Train_loss: 0.000129
Epoch [74/199], Train_loss: 0.000129
Epoch [75/199], Train_loss: 0.000128
Epoch [76/199], Train_loss: 0.000127
Epoch [77/199], Train_loss: 0.000129
Epoch [78/199], Train_loss: 0.000214
Epoch [79/199], Train_loss: 0.000142
Epoch [80/199], Train_loss: 0.000134
Epoch [81/199], Train_loss: 0.000132
Epoch [82/199], Train_loss: 0.000130
Epoch [83/199], Train_loss: 0.000129
Epoch [84/199], Train_loss: 0.000128
Epoch [85/199], Train_loss: 0.000127
Epoch [86/199], Train_loss: 0.000127
Epoch [87/199], Train_loss: 0.000126
Epoch [88/199], Train_loss: 0.000126
Epoch [89/199], Train_loss: 0.000125
Epoch [90/199], Train_loss: 0.000125
Epoch [91/199], Train_loss: 0.000125
Epoch [92/199], Train_loss: 0.000124
Epoch [93/199], Train_loss: 0.000124
Epoch [94/199], Train_loss: 0.000124
Epoch [95/199], Train_loss: 0.000123
Epoch [96/199], Train_loss: 0.000123
Epoch [97/199], Train_loss: 0.000123
Epoch [98/199], Train_loss: 0.000123
Epoch [99/199], Train_loss: 0.000123
Epoch [100/199], Train_loss: 0.000123
Epoch [101/199], Train_loss: 0.000122
Epoch [102/199], Train_loss: 0.000122
Epoch [103/199], Train_loss: 0.000121
Epoch [104/199], Train_loss: 0.000121
Epoch [105/199], Train_loss: 0.000121
Epoch [106/199], Train_loss: 0.000120
Epoch [107/199], Train_loss: 0.000121
Epoch [108/199], Train_loss: 0.000120
Epoch [109/199], Train_loss: 0.000120
Epoch [110/199], Train_loss: 0.000120
Epoch [111/199], Train_loss: 0.000119
Epoch [112/199], Train_loss: 0.000119
Epoch [113/199], Train_loss: 0.000119
Epoch [114/199], Train_loss: 0.000119
Epoch [115/199], Train_loss: 0.000118
Epoch [116/199], Train_loss: 0.000118
Epoch [117/199], Train_loss: 0.000119
Epoch [118/199], Train_loss: 0.000118
Epoch [119/199], Train_loss: 0.000118
Epoch [120/199], Train_loss: 0.000118
Epoch [121/199], Train_loss: 0.000117
Epoch [122/199], Train_loss: 0.000117
Epoch [123/199], Train_loss: 0.000117
Epoch [124/199], Train_loss: 0.000117
Epoch [125/199], Train_loss: 0.000117
Epoch [126/199], Train_loss: 0.000116
Epoch [127/199], Train_loss: 0.000117
Epoch [128/199], Train_loss: 0.000116
Epoch [129/199], Train_loss: 0.000116
Epoch [130/199], Train_loss: 0.000115
Epoch [131/199], Train_loss: 0.000115
Epoch [132/199], Train_loss: 0.000115
Epoch [133/199], Train_loss: 0.000115
Epoch [134/199], Train_loss: 0.000116
Epoch [135/199], Train_loss: 0.000115
Epoch [136/199], Train_loss: 0.000114
Epoch [137/199], Train_loss: 0.000114
Epoch [138/199], Train_loss: 0.000114
Epoch [139/199], Train_loss: 0.000114
Epoch [140/199], Train_loss: 0.000114
Epoch [141/199], Train_loss: 0.000114
Epoch [142/199], Train_loss: 0.000113
Epoch [143/199], Train_loss: 0.000114
Epoch [144/199], Train_loss: 0.000114
Epoch [145/199], Train_loss: 0.000113
Epoch [146/199], Train_loss: 0.000113
Epoch [147/199], Train_loss: 0.000114
Epoch [148/199], Train_loss: 0.000113
Epoch [149/199], Train_loss: 0.000113
Epoch [150/199], Train_loss: 0.000113
Epoch [151/199], Train_loss: 0.000113
Epoch [152/199], Train_loss: 0.000112
Epoch [153/199], Train_loss: 0.000112
Epoch [154/199], Train_loss: 0.000111
Epoch [155/199], Train_loss: 0.000111
Epoch [156/199], Train_loss: 0.000112
Epoch [157/199], Train_loss: 0.000111
Epoch [158/199], Train_loss: 0.000111
Epoch [159/199], Train_loss: 0.000111
Epoch [160/199], Train_loss: 0.000111
Epoch [161/199], Train_loss: 0.000111
Epoch [162/199], Train_loss: 0.000111
Epoch [163/199], Train_loss: 0.000111
Epoch [164/199], Train_loss: 0.000111
Epoch [165/199], Train_loss: 0.000111
Epoch [166/199], Train_loss: 0.000110
Epoch [167/199], Train_loss: 0.000110
Epoch [168/199], Train_loss: 0.000110
Epoch [169/199], Train_loss: 0.000110
Epoch [170/199], Train_loss: 0.000109
Epoch [171/199], Train_loss: 0.000110
Epoch [172/199], Train_loss: 0.000109
Epoch [173/199], Train_loss: 0.000109
Epoch [174/199], Train_loss: 0.000109
Epoch [175/199], Train_loss: 0.000109
Epoch [176/199], Train_loss: 0.000109
Epoch [177/199], Train_loss: 0.000109
Epoch [178/199], Train_loss: 0.000108
Epoch [179/199], Train_loss: 0.000108
Epoch [180/199], Train_loss: 0.000108
Epoch [181/199], Train_loss: 0.000108
Epoch [182/199], Train_loss: 0.000108
Epoch [183/199], Train_loss: 0.000108
Epoch [184/199], Train_loss: 0.000108
Epoch [185/199], Train_loss: 0.000108
Epoch [186/199], Train_loss: 0.000108
Epoch [187/199], Train_loss: 0.000107
Epoch [188/199], Train_loss: 0.000107
Epoch [189/199], Train_loss: 0.000107
Epoch [190/199], Train_loss: 0.000107
Epoch [191/199], Train_loss: 0.000107
Epoch [192/199], Train_loss: 0.000107
Epoch [193/199], Train_loss: 0.000107
Epoch [194/199], Train_loss: 0.000107
Epoch [195/199], Train_loss: 0.000108
Epoch [196/199], Train_loss: 0.000107
Epoch [197/199], Train_loss: 0.000107
Epoch [198/199], Train_loss: 0.000106
Epoch [199/199], Train_loss: 0.000106
Finished Training
Number of sessions(../logparser/demo/paper3_Spell_result/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Spell_result/train_normal): 55274
Epoch [1/199], Train_loss: 0.001405
Epoch [2/199], Train_loss: 0.000825
Epoch [3/199], Train_loss: 0.000659
Epoch [4/199], Train_loss: 0.000572
Epoch [5/199], Train_loss: 0.000531
Epoch [6/199], Train_loss: 0.000492
Epoch [7/199], Train_loss: 0.000456
Epoch [8/199], Train_loss: 0.000434
Epoch [9/199], Train_loss: 0.000415
Epoch [10/199], Train_loss: 0.000399
Epoch [11/199], Train_loss: 0.000387
Epoch [12/199], Train_loss: 0.000376
Epoch [13/199], Train_loss: 0.000367
Epoch [14/199], Train_loss: 0.000359
Epoch [15/199], Train_loss: 0.000350
Epoch [16/199], Train_loss: 0.000336
Epoch [17/199], Train_loss: 0.000341
Epoch [18/199], Train_loss: 0.000356
Epoch [19/199], Train_loss: 0.000301
Epoch [20/199], Train_loss: 0.000286
Epoch [21/199], Train_loss: 0.000278
Epoch [22/199], Train_loss: 0.000272
Epoch [23/199], Train_loss: 0.000267
Epoch [24/199], Train_loss: 0.000263
Epoch [25/199], Train_loss: 0.000258
Epoch [26/199], Train_loss: 0.000255
Epoch [27/199], Train_loss: 0.000252
Epoch [28/199], Train_loss: 0.000249
Epoch [29/199], Train_loss: 0.000247
Epoch [30/199], Train_loss: 0.000244
Epoch [31/199], Train_loss: 0.000241
Epoch [32/199], Train_loss: 0.000238
Epoch [33/199], Train_loss: 0.000236
Epoch [34/199], Train_loss: 0.000233
Epoch [35/199], Train_loss: 0.000231
Epoch [36/199], Train_loss: 0.000228
Epoch [37/199], Train_loss: 0.000224
Epoch [38/199], Train_loss: 0.000221
Epoch [39/199], Train_loss: 0.000216
Epoch [40/199], Train_loss: 0.000211
Epoch [41/199], Train_loss: 0.000208
Epoch [42/199], Train_loss: 0.000205
Epoch [43/199], Train_loss: 0.000202
Epoch [44/199], Train_loss: 0.000199
Epoch [45/199], Train_loss: 0.000194
Epoch [46/199], Train_loss: 0.000191
Epoch [47/199], Train_loss: 0.000188
Epoch [48/199], Train_loss: 0.000185
Epoch [49/199], Train_loss: 0.000184
Epoch [50/199], Train_loss: 0.000181
Epoch [51/199], Train_loss: 0.000180
Epoch [52/199], Train_loss: 0.000177
Epoch [53/199], Train_loss: 0.000175
Epoch [54/199], Train_loss: 0.000173
Epoch [55/199], Train_loss: 0.000171
Epoch [56/199], Train_loss: 0.000170
Epoch [57/199], Train_loss: 0.000168
Epoch [58/199], Train_loss: 0.000164
Epoch [59/199], Train_loss: 0.000162
Epoch [60/199], Train_loss: 0.000159
Epoch [61/199], Train_loss: 0.000157
Epoch [62/199], Train_loss: 0.000158
Epoch [63/199], Train_loss: 0.000154
Epoch [64/199], Train_loss: 0.000151
Epoch [65/199], Train_loss: 0.000149
Epoch [66/199], Train_loss: 0.000146
Epoch [67/199], Train_loss: 0.000145
Epoch [68/199], Train_loss: 0.000143
Epoch [69/199], Train_loss: 0.000141
Epoch [70/199], Train_loss: 0.000140
Epoch [71/199], Train_loss: 0.000139
Epoch [72/199], Train_loss: 0.000137
Epoch [73/199], Train_loss: 0.000136
Epoch [74/199], Train_loss: 0.000136
Epoch [75/199], Train_loss: 0.000134
Epoch [76/199], Train_loss: 0.000133
Epoch [77/199], Train_loss: 0.000132
Epoch [78/199], Train_loss: 0.000130
Epoch [79/199], Train_loss: 0.000130
Epoch [80/199], Train_loss: 0.000129
Epoch [81/199], Train_loss: 0.000129
Epoch [82/199], Train_loss: 0.000128
Epoch [83/199], Train_loss: 0.000127
Epoch [84/199], Train_loss: 0.000126
Epoch [85/199], Train_loss: 0.000126
Epoch [86/199], Train_loss: 0.000125
Epoch [87/199], Train_loss: 0.000124
Epoch [88/199], Train_loss: 0.000124
Epoch [89/199], Train_loss: 0.000123
Epoch [90/199], Train_loss: 0.000123
Epoch [91/199], Train_loss: 0.000123
Epoch [92/199], Train_loss: 0.000122
Epoch [93/199], Train_loss: 0.000122
Epoch [94/199], Train_loss: 0.000121
Epoch [95/199], Train_loss: 0.000121
Epoch [96/199], Train_loss: 0.000121
Epoch [97/199], Train_loss: 0.000120
Epoch [98/199], Train_loss: 0.000120
Epoch [99/199], Train_loss: 0.000120
Epoch [100/199], Train_loss: 0.000120
Epoch [101/199], Train_loss: 0.000119
Epoch [102/199], Train_loss: 0.000119
Epoch [103/199], Train_loss: 0.000118
Epoch [104/199], Train_loss: 0.000118
Epoch [105/199], Train_loss: 0.000119
Epoch [106/199], Train_loss: 0.000118
Epoch [107/199], Train_loss: 0.000117
Epoch [108/199], Train_loss: 0.000117
Epoch [109/199], Train_loss: 0.000116
Epoch [110/199], Train_loss: 0.000162
Epoch [111/199], Train_loss: 0.000133
Epoch [112/199], Train_loss: 0.000122
Epoch [113/199], Train_loss: 0.000120
Epoch [114/199], Train_loss: 0.000119
Epoch [115/199], Train_loss: 0.000118
Epoch [116/199], Train_loss: 0.000117
Epoch [117/199], Train_loss: 0.000117
Epoch [118/199], Train_loss: 0.000116
Epoch [119/199], Train_loss: 0.000116
Epoch [120/199], Train_loss: 0.000116
Epoch [121/199], Train_loss: 0.000116
Epoch [122/199], Train_loss: 0.000115
Epoch [123/199], Train_loss: 0.000115
Epoch [124/199], Train_loss: 0.000114
Epoch [125/199], Train_loss: 0.000114
Epoch [126/199], Train_loss: 0.000114
Epoch [127/199], Train_loss: 0.000114
Epoch [128/199], Train_loss: 0.000114
Epoch [129/199], Train_loss: 0.000114
Epoch [130/199], Train_loss: 0.000114
Epoch [131/199], Train_loss: 0.000113
Epoch [132/199], Train_loss: 0.000113
Epoch [133/199], Train_loss: 0.000114
Epoch [134/199], Train_loss: 0.000113
Epoch [135/199], Train_loss: 0.000113
Epoch [136/199], Train_loss: 0.000114
Epoch [137/199], Train_loss: 0.000112
Epoch [138/199], Train_loss: 0.000112
Epoch [139/199], Train_loss: 0.000112
Epoch [140/199], Train_loss: 0.000112
Epoch [141/199], Train_loss: 0.000111
Epoch [142/199], Train_loss: 0.000112
Epoch [143/199], Train_loss: 0.000112
Epoch [144/199], Train_loss: 0.000111
Epoch [145/199], Train_loss: 0.000111
Epoch [146/199], Train_loss: 0.000110
Epoch [147/199], Train_loss: 0.000110
Epoch [148/199], Train_loss: 0.000111
Epoch [149/199], Train_loss: 0.000111
Epoch [150/199], Train_loss: 0.000110
Epoch [151/199], Train_loss: 0.000110
Epoch [152/199], Train_loss: 0.000110
Epoch [153/199], Train_loss: 0.000110
Epoch [154/199], Train_loss: 0.000110
Epoch [155/199], Train_loss: 0.000109
Epoch [156/199], Train_loss: 0.000109
Epoch [157/199], Train_loss: 0.000110
Epoch [158/199], Train_loss: 0.000109
Epoch [159/199], Train_loss: 0.000109
Epoch [160/199], Train_loss: 0.000109
Epoch [161/199], Train_loss: 0.000109
Epoch [162/199], Train_loss: 0.000109
Epoch [163/199], Train_loss: 0.000108
Epoch [164/199], Train_loss: 0.000108
Epoch [165/199], Train_loss: 0.000108
Epoch [166/199], Train_loss: 0.000109
Epoch [167/199], Train_loss: 0.000109
Epoch [168/199], Train_loss: 0.000108
Epoch [169/199], Train_loss: 0.000108
Epoch [170/199], Train_loss: 0.000109
Epoch [171/199], Train_loss: 0.000108
Epoch [172/199], Train_loss: 0.000108
Epoch [173/199], Train_loss: 0.000108
Epoch [174/199], Train_loss: 0.000107
Epoch [175/199], Train_loss: 0.000107
Epoch [176/199], Train_loss: 0.000108
Epoch [177/199], Train_loss: 0.000107
Epoch [178/199], Train_loss: 0.000107
Epoch [179/199], Train_loss: 0.000108
Epoch [180/199], Train_loss: 0.000107
Epoch [181/199], Train_loss: 0.000107
Epoch [182/199], Train_loss: 0.000107
Epoch [183/199], Train_loss: 0.000107
Epoch [184/199], Train_loss: 0.000107
Epoch [185/199], Train_loss: 0.000107
Epoch [186/199], Train_loss: 0.000107
Epoch [187/199], Train_loss: 0.000106
Epoch [188/199], Train_loss: 0.000107
Epoch [189/199], Train_loss: 0.000106
Epoch [190/199], Train_loss: 0.000106
Epoch [191/199], Train_loss: 0.000106
Epoch [192/199], Train_loss: 0.000107
Epoch [193/199], Train_loss: 0.000106
Epoch [194/199], Train_loss: 0.000106
Epoch [195/199], Train_loss: 0.000106
Epoch [196/199], Train_loss: 0.000107
Epoch [197/199], Train_loss: 0.000106
Epoch [198/199], Train_loss: 0.000105
Epoch [199/199], Train_loss: 0.000105
Finished Training
Number of sessions(../logparser/demo/paper3_Drain_2_result_tau08/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau08/train_normal): 55274
Epoch [1/199], Train_loss: 0.001544
Epoch [2/199], Train_loss: 0.000863
Epoch [3/199], Train_loss: 0.000771
Epoch [4/199], Train_loss: 0.000678
Epoch [5/199], Train_loss: 0.000596
Epoch [6/199], Train_loss: 0.000550
Epoch [7/199], Train_loss: 0.000525
Epoch [8/199], Train_loss: 0.000490
Epoch [9/199], Train_loss: 0.000466
Epoch [10/199], Train_loss: 0.000447
Epoch [11/199], Train_loss: 0.000428
Epoch [12/199], Train_loss: 0.000412
Epoch [13/199], Train_loss: 0.000399
Epoch [14/199], Train_loss: 0.000389
Epoch [15/199], Train_loss: 0.000380
Epoch [16/199], Train_loss: 0.000373
Epoch [17/199], Train_loss: 0.000366
Epoch [18/199], Train_loss: 0.000361
Epoch [19/199], Train_loss: 0.000407
Epoch [20/199], Train_loss: 0.000379
Epoch [21/199], Train_loss: 0.000353
Epoch [22/199], Train_loss: 0.000347
Epoch [23/199], Train_loss: 0.000342
Epoch [24/199], Train_loss: 0.000338
Epoch [25/199], Train_loss: 0.000333
Epoch [26/199], Train_loss: 0.000327
Number of sessions(../logparser/demo/paper3_Drain_result/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_result/train_normal): 55274
Epoch [1/199], Train_loss: 0.001501
Epoch [2/199], Train_loss: 0.000894
Epoch [3/199], Train_loss: 0.000808
Epoch [4/199], Train_loss: 0.000702
Epoch [5/199], Train_loss: 0.000616
Epoch [6/199], Train_loss: 0.000568
Epoch [7/199], Train_loss: 0.000537
Epoch [8/199], Train_loss: 0.000536
Epoch [9/199], Train_loss: 0.000488
Epoch [10/199], Train_loss: 0.000453
Number of sessions(../logparser/demo/paper3_Drain_2_result_tau08/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau08/train_normal): 55274
Epoch [1/199], Train_loss: 0.001541
Epoch [2/199], Train_loss: 0.000861
Epoch [3/199], Train_loss: 0.000705
Epoch [4/199], Train_loss: 0.000603
Epoch [5/199], Train_loss: 0.000553
Epoch [6/199], Train_loss: 0.000517
Epoch [7/199], Train_loss: 0.000509
Epoch [8/199], Train_loss: 0.000473
Epoch [9/199], Train_loss: 0.000438
Epoch [10/199], Train_loss: 0.000422
Epoch [11/199], Train_loss: 0.000411
Epoch [12/199], Train_loss: 0.000401
Epoch [13/199], Train_loss: 0.000392
Epoch [14/199], Train_loss: 0.000383
Epoch [15/199], Train_loss: 0.000376
Epoch [16/199], Train_loss: 0.000370
Epoch [17/199], Train_loss: 0.000364
Epoch [18/199], Train_loss: 0.000358
Epoch [19/199], Train_loss: 0.000354
Epoch [20/199], Train_loss: 0.000348
Epoch [21/199], Train_loss: 0.000344
Epoch [22/199], Train_loss: 0.000340
Epoch [23/199], Train_loss: 0.000335
Epoch [24/199], Train_loss: 0.000330
Epoch [25/199], Train_loss: 0.000325
Epoch [26/199], Train_loss: 0.000321
Epoch [27/199], Train_loss: 0.000317
Epoch [28/199], Train_loss: 0.000311
Epoch [29/199], Train_loss: 0.000303
Epoch [30/199], Train_loss: 0.000292
Epoch [31/199], Train_loss: 0.000276
Epoch [32/199], Train_loss: 0.000260
Epoch [33/199], Train_loss: 0.000252
Epoch [34/199], Train_loss: 0.000260
Epoch [35/199], Train_loss: 0.000239
Epoch [36/199], Train_loss: 0.000232
Epoch [37/199], Train_loss: 0.000228
Epoch [38/199], Train_loss: 0.000223
Epoch [39/199], Train_loss: 0.000219
Epoch [40/199], Train_loss: 0.000216
Epoch [41/199], Train_loss: 0.000213
Epoch [42/199], Train_loss: 0.000210
Epoch [43/199], Train_loss: 0.000206
Epoch [44/199], Train_loss: 0.000203
Epoch [45/199], Train_loss: 0.000199
Epoch [46/199], Train_loss: 0.000197
Epoch [47/199], Train_loss: 0.000193
Epoch [48/199], Train_loss: 0.000190
Epoch [49/199], Train_loss: 0.000188
Epoch [50/199], Train_loss: 0.000184
Epoch [51/199], Train_loss: 0.000182
Epoch [52/199], Train_loss: 0.000179
Epoch [53/199], Train_loss: 0.000176
Epoch [54/199], Train_loss: 0.000172
Epoch [55/199], Train_loss: 0.000170
Epoch [56/199], Train_loss: 0.000167
Epoch [57/199], Train_loss: 0.000165
Epoch [58/199], Train_loss: 0.000162
Epoch [59/199], Train_loss: 0.000160
Epoch [60/199], Train_loss: 0.000158
Epoch [61/199], Train_loss: 0.000157
Epoch [62/199], Train_loss: 0.000155
Epoch [63/199], Train_loss: 0.000154
Epoch [64/199], Train_loss: 0.000153
Epoch [65/199], Train_loss: 0.000151
Epoch [66/199], Train_loss: 0.000150
Epoch [67/199], Train_loss: 0.000149
Epoch [68/199], Train_loss: 0.000148
Epoch [69/199], Train_loss: 0.000147
Epoch [70/199], Train_loss: 0.000146
Epoch [71/199], Train_loss: 0.000145
Epoch [72/199], Train_loss: 0.000144
Epoch [73/199], Train_loss: 0.000144
Epoch [74/199], Train_loss: 0.000144
Epoch [75/199], Train_loss: 0.000142
Epoch [76/199], Train_loss: 0.000142
Epoch [77/199], Train_loss: 0.000141
Epoch [78/199], Train_loss: 0.000140
Epoch [79/199], Train_loss: 0.000139
Epoch [80/199], Train_loss: 0.000139
Epoch [81/199], Train_loss: 0.000138
Epoch [82/199], Train_loss: 0.000137
Epoch [83/199], Train_loss: 0.000136
Epoch [84/199], Train_loss: 0.000136
Epoch [85/199], Train_loss: 0.000135
Epoch [86/199], Train_loss: 0.000135
Epoch [87/199], Train_loss: 0.000134
Epoch [88/199], Train_loss: 0.000135
Epoch [89/199], Train_loss: 0.000133
Epoch [90/199], Train_loss: 0.000132
Epoch [91/199], Train_loss: 0.000132
Epoch [92/199], Train_loss: 0.000131
Epoch [93/199], Train_loss: 0.000131
Epoch [94/199], Train_loss: 0.000130
Epoch [95/199], Train_loss: 0.000130
Epoch [96/199], Train_loss: 0.000130
Epoch [97/199], Train_loss: 0.000130
Epoch [98/199], Train_loss: 0.000164
Epoch [99/199], Train_loss: 0.000134
Epoch [100/199], Train_loss: 0.000131
Epoch [101/199], Train_loss: 0.000129
Epoch [102/199], Train_loss: 0.000128
Epoch [103/199], Train_loss: 0.000129
Epoch [104/199], Train_loss: 0.000128
Epoch [105/199], Train_loss: 0.000128
Epoch [106/199], Train_loss: 0.000127
Epoch [107/199], Train_loss: 0.000127
Epoch [108/199], Train_loss: 0.000127
Epoch [109/199], Train_loss: 0.000126
Epoch [110/199], Train_loss: 0.000125
Epoch [111/199], Train_loss: 0.000125
Epoch [112/199], Train_loss: 0.000125
Epoch [113/199], Train_loss: 0.000124
Epoch [114/199], Train_loss: 0.000124
Epoch [115/199], Train_loss: 0.000124
Epoch [116/199], Train_loss: 0.000124
Epoch [117/199], Train_loss: 0.000123
Epoch [118/199], Train_loss: 0.000122
Epoch [119/199], Train_loss: 0.000122
Epoch [120/199], Train_loss: 0.000122
Epoch [121/199], Train_loss: 0.000122
Epoch [122/199], Train_loss: 0.000121
Epoch [123/199], Train_loss: 0.000121
Epoch [124/199], Train_loss: 0.000121
Epoch [125/199], Train_loss: 0.000121
Epoch [126/199], Train_loss: 0.000121
Epoch [127/199], Train_loss: 0.000121
Epoch [128/199], Train_loss: 0.000122
Epoch [129/199], Train_loss: 0.000121
Epoch [130/199], Train_loss: 0.000120
Epoch [131/199], Train_loss: 0.000119
Epoch [132/199], Train_loss: 0.000120
Epoch [133/199], Train_loss: 0.000119
Epoch [134/199], Train_loss: 0.000120
Epoch [135/199], Train_loss: 0.000119
Epoch [136/199], Train_loss: 0.000118
Epoch [137/199], Train_loss: 0.000118
Epoch [138/199], Train_loss: 0.000118
Epoch [139/199], Train_loss: 0.000117
Epoch [140/199], Train_loss: 0.000118
Epoch [141/199], Train_loss: 0.000118
Epoch [142/199], Train_loss: 0.000118
Epoch [143/199], Train_loss: 0.000117
Epoch [144/199], Train_loss: 0.000117
Epoch [145/199], Train_loss: 0.000117
Epoch [146/199], Train_loss: 0.000117
Epoch [147/199], Train_loss: 0.000117
Epoch [148/199], Train_loss: 0.000116
Epoch [149/199], Train_loss: 0.000117
Epoch [150/199], Train_loss: 0.000116
Epoch [151/199], Train_loss: 0.000116
Epoch [152/199], Train_loss: 0.000115
Epoch [153/199], Train_loss: 0.000116
Epoch [154/199], Train_loss: 0.000115
Epoch [155/199], Train_loss: 0.000115
Epoch [156/199], Train_loss: 0.000115
Epoch [157/199], Train_loss: 0.000115
Epoch [158/199], Train_loss: 0.000115
Epoch [159/199], Train_loss: 0.000115
Epoch [160/199], Train_loss: 0.000115
Epoch [161/199], Train_loss: 0.000115
Epoch [162/199], Train_loss: 0.000115
Epoch [163/199], Train_loss: 0.000114
Epoch [164/199], Train_loss: 0.000114
Epoch [165/199], Train_loss: 0.000114
Epoch [166/199], Train_loss: 0.000114
Epoch [167/199], Train_loss: 0.000113
Epoch [168/199], Train_loss: 0.000113
Epoch [169/199], Train_loss: 0.000123
Epoch [170/199], Train_loss: 0.000135
Epoch [171/199], Train_loss: 0.000117
Epoch [172/199], Train_loss: 0.000115
Epoch [173/199], Train_loss: 0.000114
Epoch [174/199], Train_loss: 0.000114
Epoch [175/199], Train_loss: 0.000113
Epoch [176/199], Train_loss: 0.000113
Epoch [177/199], Train_loss: 0.000112
Epoch [178/199], Train_loss: 0.000112
Epoch [179/199], Train_loss: 0.000113
Epoch [180/199], Train_loss: 0.000113
Epoch [181/199], Train_loss: 0.000112
Epoch [182/199], Train_loss: 0.000111
Epoch [183/199], Train_loss: 0.000112
Epoch [184/199], Train_loss: 0.000112
Epoch [185/199], Train_loss: 0.000112
Epoch [186/199], Train_loss: 0.000111
Epoch [187/199], Train_loss: 0.000111
Epoch [188/199], Train_loss: 0.000111
Epoch [189/199], Train_loss: 0.000111
Epoch [190/199], Train_loss: 0.000111
Epoch [191/199], Train_loss: 0.000111
Epoch [192/199], Train_loss: 0.000110
Epoch [193/199], Train_loss: 0.000110
Epoch [194/199], Train_loss: 0.000110
Epoch [195/199], Train_loss: 0.000111
Epoch [196/199], Train_loss: 0.000110
Epoch [197/199], Train_loss: 0.000110
Epoch [198/199], Train_loss: 0.000110
Epoch [199/199], Train_loss: 0.000110
Finished Training
Number of sessions(../logparser/demo/paper3_Drain_result/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_result/train_normal): 55274
Epoch [1/199], Train_loss: 0.001513
Epoch [2/199], Train_loss: 0.000888
Epoch [3/199], Train_loss: 0.000764
Epoch [4/199], Train_loss: 0.000665
Epoch [5/199], Train_loss: 0.000584
Epoch [6/199], Train_loss: 0.000525
Epoch [7/199], Train_loss: 0.000488
Epoch [8/199], Train_loss: 0.000455
Epoch [9/199], Train_loss: 0.000425
Epoch [10/199], Train_loss: 0.000403
Epoch [11/199], Train_loss: 0.000390
Epoch [12/199], Train_loss: 0.000378
Epoch [13/199], Train_loss: 0.000369
Epoch [14/199], Train_loss: 0.000361
Epoch [15/199], Train_loss: 0.000355
Epoch [16/199], Train_loss: 0.000349
Epoch [17/199], Train_loss: 0.000344
Epoch [18/199], Train_loss: 0.000339
Epoch [19/199], Train_loss: 0.000335
Epoch [20/199], Train_loss: 0.000330
Epoch [21/199], Train_loss: 0.000325
